dataset,graph_id,method,candidate_policy,source_policy,seed,step,attack_phase,gcc_before,gcc_after,delta_gcc,num_components_before,num_components_after,is_bridge_before_removal,remove_ratio_before,remove_ratio_after,edge_u,edge_v,selected_edge,degree_u,degree_v,degree_min,degree_max,degree_product,common_neighbors,edge_embeddedness,is_inter_community_edge,community_u,community_v,source_count,source_nodes,source_node_hash,source_strata_counts,source_degree_bins,source_community_counts,adaptive_k,candidate_config,candidate_count,candidate_fraction,candidate_inter_community_ratio,candidate_boundary_ratio,candidate_bridge_ratio,candidate_low_cn_ratio,candidate_degree_product_distribution,candidate_common_neighbor_distribution,candidate_mean_common_neighbors,candidate_mean_degree_product,candidate_backend,candidate_hash,sasb_candidate_count_reference,sasb_candidate_hash_reference,match_mode_counts,strict_match_count,degree_only_match_count,community_only_match_count,fallback_count,fallback_reason,matched_feature_difference,matched_feature_difference_detail,candidate_count_equal_to_sasb,source_budget,true_source_traversal_count,sampled_betweenness_score,p2_degree_product_fallback
realworld_completed,web_polblogs,Structure-matched-candidate,structure_matched,SASB-structured,20260513,0,early,1.0,1.0,0.0,1,1,0,0.0,0.0004385964912280702,182,588,182--588,40,33,33,40,1320,1,0.03125,1,0,3,32,"[""243"", ""377"", ""598"", ""315"", ""107"", ""23"", ""185"", ""324"", ""415"", ""345"", ""601"", ""56"", ""124"", ""351"", ""235"", ""139"", ""390"", ""18"", ""534"", ""182"", ""173"", ""195"", ""103"", ""615"", ""99"", ""333"", ""82"", ""437"", ""214"", ""391"", ""440"", ""399""]",3952b4144b7bdf18dec69e0c54d7a4beea99dcbe6fec9bc83454172b8275e649,"{""boundary"": 12, ""community_rep"": 3, ""degree_core"": 10, ""random_fill"": 7}","{""degree_0_1"": 2, ""degree_2"": 3, ""degree_3_4"": 2, ""degree_5_8"": 2, ""degree_9_plus"": 23}","{""0"": 9, ""1"": 5, ""2"": 7, ""3"": 5, ""4"": 1, ""5"": 1, ""6"": 3, ""7"": 1}",309,"{""backend"": ""evaluate_m19_theory_calibrated.candidate_features"", ""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",309,0.1355263157894737,1.0,1.0,0.003236245954692557,0.5760517799352751,"{""dp_17_64"": 0.06796116504854369, ""dp_257_plus"": 0.5566343042071198, ""dp_65_256"": 0.37540453074433655}","{""cn_0"": 0.35275080906148865, ""cn_1"": 0.22330097087378642, ""cn_2_3"": 0.21035598705501618, ""cn_4_8"": 0.18122977346278318, ""cn_9_plus"": 0.032362459546925564}",2.1359223300970873,457.8187702265372,random_edges_structure_matched_to_sasb,66410bba64301788185cdf6d52351e684c30cea4bfed5e299dcd28bbd220dc81,309,aa087b7a3f6fecbdfe3bd4b98e7f1183f7f2fc756cac22a1bace1737e924d9ca,"{""strict"": 309}",309,0,0,0,{},0.0,"{""common_neighbor_bin_l1"": 0.0, ""degree_product_bin_l1"": 0.0, ""is_boundary_edge_l1"": 0.0, ""is_bridge_edge_l1"": 0.0, ""is_inter_community_edge_l1"": 0.0, ""is_low_common_neighbor_edge_l1"": 0.0, ""mean_l1"": 0.0}",1,32,32,17982.40742502379,0
realworld_completed,web_polblogs,Structure-matched-candidate,structure_matched,SASB-structured,20260513,1,early,1.0,1.0,0.0,1,1,0,0.0004385964912280702,0.0008771929824561404,182,351,182--351,39,56,39,56,2184,2,0.05263157894736842,1,0,3,32,"[""243"", ""377"", ""598"", ""315"", ""107"", ""23"", ""185"", ""324"", ""415"", ""345"", ""601"", ""56"", ""124"", ""351"", ""235"", ""139"", ""390"", ""18"", ""534"", ""182"", ""173"", ""195"", ""103"", ""615"", ""99"", ""117"", ""621"", ""511"", ""36"", ""335"", ""149"", ""288""]",7ee7ff5a873cf578699ecb5e664f59a4277558116433b145e83268e98421ffc9,"{""boundary"": 12, ""community_rep"": 3, ""degree_core"": 10, ""random_fill"": 7}","{""degree_0_1"": 2, ""degree_2"": 2, ""degree_3_4"": 2, ""degree_5_8"": 1, ""degree_9_plus"": 25}","{""0"": 13, ""1"": 3, ""2"": 6, ""3"": 5, ""4"": 1, ""5"": 1, ""6"": 2, ""7"": 1}",309,"{""backend"": ""evaluate_m19_theory_calibrated.candidate_features"", ""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",309,0.1355857832382624,1.0,1.0,0.003236245954692557,0.5728155339805825,"{""dp_17_64"": 0.07119741100323625, ""dp_257_plus"": 0.5566343042071198, ""dp_65_256"": 0.37216828478964403}","{""cn_0"": 0.35275080906148865, ""cn_1"": 0.22006472491909385, ""cn_2_3"": 0.21035598705501618, ""cn_4_8"": 0.18122977346278318, ""cn_9_plus"": 0.03559870550161812}",2.174757281553398,471.58899676375404,random_edges_structure_matched_to_sasb,084dfb93c1717e46bf818896f757e1753d04bbaa8ff1c6e628f1d564e0436fa3,309,9bd28f7284dbb911730ae47354845f5a459427c78a5d1bb2564c368cc043fe54,"{""strict"": 309}",309,0,0,0,{},0.0,"{""common_neighbor_bin_l1"": 0.0, ""degree_product_bin_l1"": 0.0, ""is_boundary_edge_l1"": 0.0, ""is_bridge_edge_l1"": 0.0, ""is_inter_community_edge_l1"": 0.0, ""is_low_common_neighbor_edge_l1"": 0.0, ""mean_l1"": 0.0}",1,32,32,34527.62492935289,0
realworld_completed,web_polblogs,Structure-matched-candidate,structure_matched,SASB-structured,20260513,2,early,1.0,1.0,0.0,1,1,0,0.0008771929824561404,0.0013157894736842105,125,199,125--199,32,14,14,32,448,1,0.07692307692307693,1,0,6,32,"[""243"", ""377"", ""598"", ""315"", ""107"", ""23"", ""185"", ""324"", ""415"", ""345"", ""601"", ""56"", ""124"", ""351"", ""235"", ""139"", ""390"", ""18"", ""534"", ""173"", ""182"", ""195"", ""103"", ""615"", ""99"", ""220"", ""73"", ""30"", ""538"", ""427"", ""464"", ""87""]",7616e385ceb0e1985c69b35a8f5ae2e0bbff91086b8921339e90986724462dbe,"{""boundary"": 12, ""community_rep"": 3, ""degree_core"": 10, ""random_fill"": 7}","{""degree_0_1"": 1, ""degree_2"": 3, ""degree_3_4"": 4, ""degree_9_plus"": 24}","{""0"": 10, ""1"": 5, ""2"": 6, ""3"": 4, ""4"": 1, ""5"": 1, ""6"": 4, ""7"": 1}",309,"{""backend"": ""evaluate_m19_theory_calibrated.candidate_features"", ""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",309,0.1356453028972783,1.0,1.0,0.003236245954692557,0.5728155339805825,"{""dp_17_64"": 0.07119741100323625, ""dp_257_plus"": 0.5566343042071198, ""dp_65_256"": 0.37216828478964403}","{""cn_0"": 0.35275080906148865, ""cn_1"": 0.22006472491909385, ""cn_2_3"": 0.21035598705501618, ""cn_4_8"": 0.18122977346278318, ""cn_9_plus"": 0.03559870550161812}",2.1391585760517797,506.57605177993526,random_edges_structure_matched_to_sasb,2fe51f40a036c2d3096528601b27e8478a040ad800536b2e566f4cfe7ff3d51a,309,d62f7db0491f922829c032d11ac7f7adb414171fee0797680c85bc78ccb6e966,"{""strict"": 309}",309,0,0,0,{},0.0,"{""common_neighbor_bin_l1"": 0.0, ""degree_product_bin_l1"": 0.0, ""is_boundary_edge_l1"": 0.0, ""is_bridge_edge_l1"": 0.0, ""is_inter_community_edge_l1"": 0.0, ""is_low_common_neighbor_edge_l1"": 0.0, ""mean_l1"": 0.0}",1,32,32,34022.04888219853,0
realworld_completed,web_polblogs,Structure-matched-candidate,structure_matched,SASB-structured,20260513,3,early,1.0,1.0,0.0,1,1,0,0.0013157894736842105,0.0017543859649122807,243,522,243--522,165,14,14,165,2310,4,0.3076923076923077,1,7,2,32,"[""243"", ""377"", ""598"", ""315"", ""107"", ""23"", ""185"", ""324"", ""415"", ""345"", ""601"", ""56"", ""124"", ""351"", ""235"", ""139"", ""390"", ""18"", ""534"", ""173"", ""182"", ""195"", ""103"", ""615"", ""99"", ""313"", ""183"", ""140"", ""206"", ""287"", ""201"", ""616""]",c554bed8dd5bf5ef8ee4f09468155a2c70b44740a3d8eaf1e5cfd1defb418e80,"{""boundary"": 12, ""community_rep"": 3, ""degree_core"": 10, ""random_fill"": 7}","{""degree_0_1"": 1, ""degree_2"": 4, ""degree_3_4"": 1, ""degree_5_8"": 1, ""degree_9_plus"": 25}","{""0"": 10, ""1"": 6, ""2"": 5, ""3"": 6, ""4"": 1, ""5"": 1, ""6"": 2, ""7"": 1}",309,"{""backend"": ""evaluate_m19_theory_calibrated.candidate_features"", ""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",309,0.13570487483530963,1.0,1.0,0.003236245954692557,0.5728155339805825,"{""dp_17_64"": 0.07119741100323625, ""dp_257_plus"": 0.5533980582524272, ""dp_65_256"": 0.37540453074433655}","{""cn_0"": 0.35275080906148865, ""cn_1"": 0.22006472491909385, ""cn_2_3"": 0.21035598705501618, ""cn_4_8"": 0.18122977346278318, ""cn_9_plus"": 0.03559870550161812}",2.197411003236246,520.8058252427185,random_edges_structure_matched_to_sasb,51f73df974035a485e6b906e9d2c2d41baca3fd360e643707440f9cf2837d952,309,810b5d4f940ec1ed83d353c8686424f9508b26b8e3dfe405190b1c42593eeb7a,"{""strict"": 309}",309,0,0,0,{},0.0,"{""common_neighbor_bin_l1"": 0.0, ""degree_product_bin_l1"": 0.0, ""is_boundary_edge_l1"": 0.0, ""is_bridge_edge_l1"": 0.0, ""is_inter_community_edge_l1"": 0.0, ""is_low_common_neighbor_edge_l1"": 0.0, ""mean_l1"": 0.0}",1,32,32,27389.557980063062,0
realworld_completed,web_polblogs,Structure-matched-candidate,structure_matched,SASB-structured,20260513,4,early,1.0,1.0,0.0,1,1,0,0.0017543859649122807,0.0021929824561403508,125,351,125--351,31,55,31,55,1705,3,0.1,1,0,2,32,"[""243"", ""377"", ""598"", ""315"", ""107"", ""23"", ""185"", ""324"", ""415"", ""345"", ""601"", ""56"", ""124"", ""351"", ""235"", ""139"", ""390"", ""18"", ""534"", ""173"", ""182"", ""195"", ""103"", ""615"", ""99"", ""232"", ""294"", ""620"", ""251"", ""617"", ""404"", ""314""]",c9ead4d31034bd210956edc9e0cbdeb25659862f304c2e0425365f761e02a4a3,"{""boundary"": 12, ""community_rep"": 3, ""degree_core"": 10, ""random_fill"": 7}","{""degree_0_1"": 2, ""degree_2"": 2, ""degree_3_4"": 3, ""degree_5_8"": 1, ""degree_9_plus"": 24}","{""0"": 9, ""1"": 4, ""2"": 6, ""3"": 7, ""4"": 1, ""5"": 1, ""6"": 3, ""7"": 1}",309,"{""backend"": ""evaluate_m19_theory_calibrated.candidate_features"", ""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",309,0.13576449912126537,1.0,1.0,0.003236245954692557,0.5728155339805825,"{""dp_17_64"": 0.0744336569579288, ""dp_257_plus"": 0.5501618122977346, ""dp_65_256"": 0.37540453074433655}","{""cn_0"": 0.3559870550161812, ""cn_1"": 0.2168284789644013, ""cn_2_3"": 0.22006472491909385, ""cn_4_8"": 0.1715210355987055, ""cn_9_plus"": 0.03559870550161812}",2.0906148867313914,472.09708737864077,random_edges_structure_matched_to_sasb,7d89625f59c85c05ff344cf0f9ac10ebd92d5df519a5d5784cc9d7ee3432f642,309,677d9e22821b3c7b3189465ffb78a253a8183c2d8e444566d7f80a441279fbe9,"{""strict"": 309}",309,0,0,0,{},0.0,"{""common_neighbor_bin_l1"": 0.0, ""degree_product_bin_l1"": 0.0, ""is_boundary_edge_l1"": 0.0, ""is_bridge_edge_l1"": 0.0, ""is_inter_community_edge_l1"": 0.0, ""is_low_common_neighbor_edge_l1"": 0.0, ""mean_l1"": 0.0}",1,32,32,19648.28215527792,0
realworld_completed,web_polblogs,Structure-matched-candidate,structure_matched,SASB-structured,20260513,5,early,1.0,1.0,0.0,1,1,0,0.0021929824561403508,0.002631578947368421,107,620,107--620,33,8,8,33,264,1,0.14285714285714285,1,5,2,32,"[""243"", ""377"", ""598"", ""315"", ""107"", ""23"", ""185"", ""324"", ""415"", ""345"", ""601"", ""56"", ""124"", ""351"", ""235"", ""139"", ""390"", ""18"", ""534"", ""173"", ""182"", ""195"", ""103"", ""615"", ""99"", ""586"", ""53"", ""77"", ""244"", ""532"", ""553"", ""116""]",1393ded56cd12f0deff8309f0a03f2fabe0bdec096a223e9ab1db3ccdba3bbae,"{""boundary"": 12, ""community_rep"": 3, ""degree_core"": 10, ""random_fill"": 7}","{""degree_0_1"": 2, ""degree_2"": 4, ""degree_3_4"": 1, ""degree_9_plus"": 25}","{""0"": 11, ""1"": 4, ""2"": 6, ""3"": 6, ""4"": 1, ""5"": 1, ""6"": 2, ""7"": 1}",309,"{""backend"": ""evaluate_m19_theory_calibrated.candidate_features"", ""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",309,0.13582417582417583,1.0,1.0,0.003236245954692557,0.5825242718446602,"{""dp_17_64"": 0.08090614886731391, ""dp_257_plus"": 0.5436893203883495, ""dp_65_256"": 0.37540453074433655}","{""cn_0"": 0.35275080906148865, ""cn_1"": 0.2297734627831715, ""cn_2_3"": 0.21035598705501618, ""cn_4_8"": 0.1715210355987055, ""cn_9_plus"": 0.03559870550161812}",2.1423948220064726,487.5242718446602,random_edges_structure_matched_to_sasb,c8d562e8dde4a659c338b1f544d24545501d805bfad3cb77fbb5bc21ee0e10ce,309,6881d45b104a02d9373de1df156e5403dec12dd6b680ee28061bb1f05b8a7339,"{""strict"": 309}",309,0,0,0,{},0.0,"{""common_neighbor_bin_l1"": 0.0, ""degree_product_bin_l1"": 0.0, ""is_boundary_edge_l1"": 0.0, ""is_bridge_edge_l1"": 0.0, ""is_inter_community_edge_l1"": 0.0, ""is_low_common_neighbor_edge_l1"": 0.0, ""mean_l1"": 0.0}",1,32,32,16903.827885721053,0
realworld_completed,web_polblogs,Structure-matched-candidate,structure_matched,SASB-structured,20260513,6,early,1.0,1.0,0.0,1,1,0,0.002631578947368421,0.0030701754385964912,28,351,28--351,25,54,25,54,1350,6,0.25,1,0,2,32,"[""243"", ""377"", ""598"", ""315"", ""23"", ""185"", ""324"", ""107"", ""415"", ""345"", ""601"", ""56"", ""124"", ""351"", ""235"", ""139"", ""390"", ""18"", ""534"", ""173"", ""182"", ""195"", ""103"", ""615"", ""99"", ""463"", ""635"", ""178"", ""30"", ""483"", ""166"", ""302""]",a01acda43a2a86bf3805d19e09badf889464f9dc97942d17abe523507b042b9c,"{""boundary"": 12, ""community_rep"": 3, ""degree_core"": 10, ""random_fill"": 7}","{""degree_0_1"": 3, ""degree_2"": 3, ""degree_3_4"": 1, ""degree_9_plus"": 25}","{""0"": 12, ""1"": 4, ""2"": 6, ""3"": 5, ""4"": 1, ""5"": 1, ""6"": 2, ""7"": 1}",309,"{""backend"": ""evaluate_m19_theory_calibrated.candidate_features"", ""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",309,0.1358839050131926,1.0,1.0,0.003236245954692557,0.5857605177993528,"{""dp_17_64"": 0.08090614886731391, ""dp_257_plus"": 0.5339805825242718, ""dp_65_256"": 0.3851132686084142}","{""cn_0"": 0.35275080906148865, ""cn_1"": 0.23300970873786409, ""cn_2_3"": 0.21359223300970873, ""cn_4_8"": 0.1715210355987055, ""cn_9_plus"": 0.02912621359223301}",2.0906148867313914,432.5177993527508,random_edges_structure_matched_to_sasb,a0cc0e42242e956395f436c4ad5f41244496e8b53d7ddf1303c96e8371323726,309,c796009dfa0b1eef175beae9e9852014b996ff08fbc1d0e184c18c55d62c9662,"{""strict"": 309}",309,0,0,0,{},0.0,"{""common_neighbor_bin_l1"": 0.0, ""degree_product_bin_l1"": 0.0, ""is_boundary_edge_l1"": 0.0, ""is_bridge_edge_l1"": 0.0, ""is_inter_community_edge_l1"": 0.0, ""is_low_common_neighbor_edge_l1"": 0.0, ""mean_l1"": 0.0}",1,32,32,16707.57434970314,0
realworld_completed,web_polblogs,Structure-matched-candidate,structure_matched,SASB-structured,20260513,7,early,1.0,1.0,0.0,1,1,0,0.0030701754385964912,0.0035087719298245615,479,522,479--522,22,13,13,22,286,0,0.0,1,0,4,32,"[""243"", ""377"", ""598"", ""315"", ""23"", ""185"", ""324"", ""107"", ""415"", ""345"", ""601"", ""56"", ""124"", ""351"", ""235"", ""139"", ""390"", ""18"", ""534"", ""173"", ""182"", ""195"", ""103"", ""615"", ""99"", ""436"", ""594"", ""557"", ""311"", ""163"", ""481"", ""47""]",5d97467eaf8858922ab169b44017bea4e9592acd08d7000753c7d03a909465c1,"{""boundary"": 12, ""community_rep"": 3, ""degree_core"": 10, ""random_fill"": 7}","{""degree_2"": 5, ""degree_3_4"": 4, ""degree_5_8"": 1, ""degree_9_plus"": 22}","{""0"": 11, ""1"": 4, ""2"": 6, ""3"": 6, ""4"": 1, ""5"": 1, ""6"": 2, ""7"": 1}",309,"{""backend"": ""evaluate_m19_theory_calibrated.candidate_features"", ""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",309,0.13594368675758908,1.0,1.0,0.003236245954692557,0.5857605177993528,"{""dp_17_64"": 0.08090614886731391, ""dp_257_plus"": 0.5307443365695793, ""dp_65_256"": 0.3883495145631068}","{""cn_0"": 0.35275080906148865, ""cn_1"": 0.23300970873786409, ""cn_2_3"": 0.2168284789644013, ""cn_4_8"": 0.16828478964401294, ""cn_9_plus"": 0.02912621359223301}",2.0323624595469254,464.06796116504853,random_edges_structure_matched_to_sasb,74c496318bea7a705f075d5a13964b9de0875fcf8e262f6f622bdd6897f507d8,309,8670061c33166d6b618401ab75c1eb63c478ad9ae86e97ff594c7c077238d0ff,"{""strict"": 309}",309,0,0,0,{},0.0,"{""common_neighbor_bin_l1"": 0.0, ""degree_product_bin_l1"": 0.0, ""is_boundary_edge_l1"": 0.0, ""is_bridge_edge_l1"": 0.0, ""is_inter_community_edge_l1"": 0.0, ""is_low_common_neighbor_edge_l1"": 0.0, ""mean_l1"": 0.0}",1,32,32,17388.068509014767,0
realworld_completed,web_polblogs,Structure-matched-candidate,structure_matched,SASB-structured,20260513,8,early,1.0,0.9922239502332815,0.007776049766718529,1,2,1,0.0035087719298245615,0.003947368421052632,18,81,18--81,45,2,2,45,90,0,0.0,1,0,4,32,"[""243"", ""377"", ""598"", ""315"", ""23"", ""185"", ""324"", ""107"", ""415"", ""345"", ""601"", ""56"", ""124"", ""351"", ""235"", ""139"", ""390"", ""18"", ""534"", ""173"", ""182"", ""195"", ""103"", ""615"", ""99"", ""509"", ""422"", ""451"", ""533"", ""108"", ""641"", ""78""]",a459c90e24203ce0928681694bf175293f42a0e5fca9805fab79d774ab3e18a5,"{""boundary"": 12, ""community_rep"": 3, ""degree_core"": 10, ""random_fill"": 7}","{""degree_0_1"": 1, ""degree_2"": 3, ""degree_3_4"": 3, ""degree_5_8"": 2, ""degree_9_plus"": 23}","{""0"": 10, ""1"": 5, ""2"": 7, ""3"": 5, ""4"": 1, ""5"": 1, ""6"": 2, ""7"": 1}",309,"{""backend"": ""evaluate_m19_theory_calibrated.candidate_features"", ""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",309,0.13600352112676056,1.0,1.0,0.003236245954692557,0.5857605177993528,"{""dp_17_64"": 0.08090614886731391, ""dp_257_plus"": 0.5275080906148867, ""dp_65_256"": 0.39158576051779936}","{""cn_0"": 0.34951456310679613, ""cn_1"": 0.23624595469255663, ""cn_2_3"": 0.2168284789644013, ""cn_4_8"": 0.16828478964401294, ""cn_9_plus"": 0.02912621359223301}",2.0194174757281553,437.8349514563107,random_edges_structure_matched_to_sasb,1b406a13c4a8ee9d0d6e1750e39bf3ce4e9b7fffc07a75eee0199f8bc31a4f1f,309,08309ca113d4df9fa4132d770a427b72b933607708b518a04ee94077b11526e0,"{""strict"": 309}",309,0,0,0,{},0.0,"{""common_neighbor_bin_l1"": 0.0, ""degree_product_bin_l1"": 0.0, ""is_boundary_edge_l1"": 0.0, ""is_bridge_edge_l1"": 0.0, ""is_inter_community_edge_l1"": 0.0, ""is_low_common_neighbor_edge_l1"": 0.0, ""mean_l1"": 0.0}",1,32,32,15934.343749999998,0
realworld_completed,web_polblogs,Structure-matched-candidate,structure_matched,SASB-structured,20260513,9,early,0.9922239502332815,0.9922239502332815,0.0,2,2,0,0.003947368421052632,0.0043859649122807015,173,351,173--351,38,53,38,53,2014,10,0.2702702702702703,0,2,2,32,"[""243"", ""377"", ""598"", ""315"", ""23"", ""185"", ""324"", ""107"", ""415"", ""345"", ""601"", ""56"", ""124"", ""351"", ""235"", ""139"", ""390"", ""18"", ""534"", ""173"", ""182"", ""195"", ""615"", ""99"", ""246"", ""437"", ""546"", ""245"", ""610"", ""354"", ""242"", ""388""]",9cce510243a9e57fe135b054399d52c99e2145af4dfe2051ccc5d3966e416735,"{""boundary"": 12, ""community_rep"": 2, ""degree_core"": 10, ""random_fill"": 8}","{""degree_0_1"": 3, ""degree_2"": 2, ""degree_3_4"": 2, ""degree_5_8"": 3, ""degree_9_plus"": 22}","{""0"": 10, ""1"": 4, ""2"": 8, ""3"": 6, ""4"": 1, ""6"": 2, ""7"": 1}",308,"{""backend"": ""evaluate_m19_theory_calibrated.candidate_features"", ""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",308,0.13586237318041464,1.0,1.0,0.0,0.5811688311688312,"{""dp_17_64"": 0.08116883116883117, ""dp_257_plus"": 0.525974025974026, ""dp_65_256"": 0.39285714285714285}","{""cn_0"": 0.3409090909090909, ""cn_1"": 0.24025974025974026, ""cn_2_3"": 0.22077922077922077, ""cn_4_8"": 0.16883116883116883, ""cn_9_plus"": 0.02922077922077922}",2.0681818181818183,463.72402597402595,random_edges_structure_matched_to_sasb,5e0ee6f298ea234e20c60d30c06de08656aaae581eb6db4d20f0e235829ebe4e,308,c43696e95bbbd6a8a7290425252b6f7844e83d587910d87dd36856ddcd41692e,"{""strict"": 308}",308,0,0,0,{},0.0,"{""common_neighbor_bin_l1"": 0.0, ""degree_product_bin_l1"": 0.0, ""is_boundary_edge_l1"": 0.0, ""is_bridge_edge_l1"": 0.0, ""is_inter_community_edge_l1"": 0.0, ""is_low_common_neighbor_edge_l1"": 0.0, ""mean_l1"": 0.0}",1,32,32,14377.144111353533,0
